date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:56	1412/1412	---M--	200	added ('OK')	text/plain	etag:%222835ce-584-3927e8846ae00%22	http://www.ascii-art.de/ascii/jkl/lance.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lance.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:21:56	430/430	---M--	200	added ('OK')	text/plain	etag:%222835cf-1ae-3927e8e981c80%22	http://www.ascii-art.de/ascii/jkl/landrover.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/landrover.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:21:58	2715/2715	---M--	200	added ('OK')	text/plain	etag:%222835d0-a9b-3af6d5c5c9780%22	http://www.ascii-art.de/ascii/jkl/landscape.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/landscape.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:21:58	1827/1827	---M--	200	added ('OK')	text/plain	etag:%222835d1-723-3b13df1eb8f00%22	http://www.ascii-art.de/ascii/jkl/lantern.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lantern.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:01	3905/3905	---M--	200	added ('OK')	text/plain	etag:%222835d2-f41-3bc4a080fffc0%22	http://www.ascii-art.de/ascii/jkl/laptop.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/laptop.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:02	1569/1569	---M--	200	added ('OK')	text/plain	etag:%222835d4-621-3927e8e5b1380%22	http://www.ascii-art.de/ascii/jkl/late_night.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/late_night.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:05	42759/42759	---M--	200	added ('OK')	text/plain	etag:%222835d3-a707-3c4ff21ecbec0%22	http://www.ascii-art.de/ascii/jkl/lara_croft.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lara_croft.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:05	1561/1561	---M--	200	added ('OK')	text/plain	etag:%222835d5-619-3927e8a4d7a80%22	http://www.ascii-art.de/ascii/jkl/latex.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/latex.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:06	3305/3305	---M--	200	added ('OK')	text/plain	etag:%222835d6-ce9-3a2b20c566940%22	http://www.ascii-art.de/ascii/jkl/lathe.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lathe.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:09	258/258	---M--	200	added ('OK')	text/plain	etag:%222835d7-102-39c6cdd0ab740%22	http://www.ascii-art.de/ascii/jkl/laughing.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/laughing.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:10	5224/5224	---M--	200	added ('OK')	text/plain	etag:%222835d8-1468-3927e8e4bd140%22	http://www.ascii-art.de/ascii/jkl/laundry.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/laundry.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:10	218/218	---M--	200	added ('OK')	text/plain	etag:%222835d9-da-3934f51128680%22	http://www.ascii-art.de/ascii/jkl/laurel.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/laurel.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:13	173/173	---M--	200	added ('OK')	text/plain	etag:%222835da-ad-3927e8e3c8f00%22	http://www.ascii-art.de/ascii/jkl/laurel_hardy.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/laurel_hardy.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:14	1862/1862	---M--	200	added ('OK')	text/plain	etag:%222835db-746-3927e8e2d4cc0%22	http://www.ascii-art.de/ascii/jkl/lava_lamp.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lava_lamp.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:14	8316/8316	---M--	200	added ('OK')	text/plain	etag:%222835dc-207c-3927e8fba0740%22	http://www.ascii-art.de/ascii/jkl/law.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/law.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:16	3673/3673	---M--	200	added ('OK')	text/plain	etag:%222835dd-e59-3a2b20ca2b480%22	http://www.ascii-art.de/ascii/jkl/lawnmower.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lawnmower.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:16	383/383	---M--	200	added ('OK')	text/plain	etag:%222835de-17f-39702167ab040%22	http://www.ascii-art.de/ascii/jkl/leaf.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leaf.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:19	2036/2036	---M--	200	added ('OK')	text/plain	etag:%222835df-7f4-3ac492a55fb40%22	http://www.ascii-art.de/ascii/jkl/leaper.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leaper.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:20	1410/1410	---M--	200	added ('OK')	text/plain	etag:%222835e0-582-39702166b6e00%22	http://www.ascii-art.de/ascii/jkl/leaves.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leaves.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:20	793/793	---M--	200	added ('OK')	text/plain	etag:%222835e1-319-3927e8af55340%22	http://www.ascii-art.de/ascii/jkl/led.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/led.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:23	254/254	---M--	200	added ('OK')	text/plain	etag:%222835e2-fe-3927e8de10180%22	http://www.ascii-art.de/ascii/jkl/leek.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leek.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:23	2643/2643	---M--	200	added ('OK')	text/plain	etag:%222835e3-a53-3af6d5c4d5540%22	http://www.ascii-art.de/ascii/jkl/leg.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leg.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:23	703/703	---M--	200	added ('OK')	text/plain	etag:%222835e4-2bf-3bc02c7d95ec0%22	http://www.ascii-art.de/ascii/jkl/lego.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lego.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:24	1640/1640	---M--	200	added ('OK')	text/plain	etag:%222835e5-668-39581afbf4680%22	http://www.ascii-art.de/ascii/jkl/lemon.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lemon.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:24	452/452	---M--	200	added ('OK')	text/plain	etag:%222835e6-1c4-3927e8dc27d00%22	http://www.ascii-art.de/ascii/jkl/lemon_sqeezer.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lemon_sqeezer.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:26	1088/1088	---M--	200	added ('OK')	text/plain	etag:%222835e7-440-3937556fcd980%22	http://www.ascii-art.de/ascii/jkl/lemur.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lemur.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:27	212/212	---M--	200	added ('OK')	text/plain	etag:%222835e8-d4-3927e8da3f880%22	http://www.ascii-art.de/ascii/jkl/lenin.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lenin.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:27	5454/5454	---M--	200	added ('OK')	text/plain	etag:%222835e9-154e-3b2b6ce2d4fc0%22	http://www.ascii-art.de/ascii/jkl/leopard.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leopard.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:28	1004/1004	---M--	200	added ('OK')	text/plain	etag:%222835ea-3ec-3927e8883b700%22	http://www.ascii-art.de/ascii/jkl/leprechaun.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/leprechaun.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:28	2721/2721	---M--	200	added ('OK')	text/plain	etag:%222835eb-aa1-3927e8d857400%22	http://www.ascii-art.de/ascii/jkl/lesson.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lesson.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:30	617/617	---M--	200	added ('OK')	text/plain	etag:%222835ec-269-39c6cdd6644c0%22	http://www.ascii-art.de/ascii/jkl/letter.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/letter.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:31	98/98	---M--	200	added ('OK')	text/plain	etag:%222835ed-62-3c4ff21171f40%22	http://www.ascii-art.de/ascii/jkl/lever.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lever.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:31	2166/2166	---M--	200	added ('OK')	text/plain	etag:%222835ee-876-39ccb22024440%22	http://www.ascii-art.de/ascii/jkl/liberty.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/liberty.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:32	1790/1790	---M--	200	added ('OK')	text/plain	etag:%222835ef-6fe-3927e8d486b00%22	http://www.ascii-art.de/ascii/jkl/library.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/library.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:32	5983/5983	---M--	200	added ('OK')	text/plain	etag:%222835f1-175f-3927e8a012f40%22	http://www.ascii-art.de/ascii/jkl/lift.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lift.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:34	2515/2515	---M--	200	added ('OK')	text/plain	etag:%222835f2-9d3-3a2b20c843000%22	http://www.ascii-art.de/ascii/jkl/lightbulb.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lightbulb.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:35	1098/1098	---M--	200	added ('OK')	text/plain	etag:%222835f3-44a-3927e8cbf16c0%22	http://www.ascii-art.de/ascii/jkl/lighter.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lighter.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:35	8136/8136	---M--	200	added ('OK')	text/plain	etag:%222835f4-1fc8-3bc4a085c4b00%22	http://www.ascii-art.de/ascii/jkl/lighthouse.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lighthouse.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:36	3371/3371	---M--	200	added ('OK')	text/plain	etag:%222835f5-d2b-3927e8c915000%22	http://www.ascii-art.de/ascii/jkl/lightning.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lightning.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:39	209/209	---M--	200	added ('OK')	text/plain	etag:%222835f6-d1-3927e8c820dc0%22	http://www.ascii-art.de/ascii/jkl/lilies.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lilies.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:40	371/371	---M--	200	added ('OK')	text/plain	etag:%222835f7-173-3927e8c72cb80%22	http://www.ascii-art.de/ascii/jkl/lily.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lily.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:40	2331/2331	---M--	200	added ('OK')	text/plain	etag:%222835f8-91b-3927e8c638940%22	http://www.ascii-art.de/ascii/jkl/lines.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lines.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:42	12314/12314	---M--	200	added ('OK')	text/plain	etag:%222835f9-301a-3934f518c9880%22	http://www.ascii-art.de/ascii/jkl/linux.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/linux.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:43	14144/14144	---M--	200	added ('OK')	text/plain	etag:%222835fa-3740-3b7d9da192840%22	http://www.ascii-art.de/ascii/jkl/lion.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lion.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:43	2375/2375	---M--	200	added ('OK')	text/plain	etag:%222835fb-947-3ac492aa24680%22	http://www.ascii-art.de/ascii/jkl/lips.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lips.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:44	843/843	---M--	200	added ('OK')	text/plain	etag:%222835fc-34b-3c4ff220b4340%22	http://www.ascii-art.de/ascii/jkl/lipstick.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lipstick.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:44	2320/2320	---M--	200	added ('OK')	text/plain	etag:%222835fd-910-3bc4a083dc680%22	http://www.ascii-art.de/ascii/jkl/listen.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/listen.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:46	1759/1759	---M--	200	added ('OK')	text/plain	etag:%222835fe-6df-395d17a9dd700%22	http://www.ascii-art.de/ascii/jkl/little_body.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/little_body.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:46	13019/13019	---M--	200	added ('OK')	text/plain	etag:%222835ff-32db-3b2bae5f79080%22	http://www.ascii-art.de/ascii/jkl/little_dragon.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/little_dragon.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:48	1502/1502	---M--	200	added ('OK')	text/plain	etag:%22283600-5de-3927e88653280%22	http://www.ascii-art.de/ascii/jkl/living_room.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/living_room.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:48	4946/4946	---M--	200	added ('OK')	text/plain	etag:%22283601-1352-39e34709da6c0%22	http://www.ascii-art.de/ascii/jkl/lizard.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lizard.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:51	1533/1533	---M--	200	added ('OK')	text/plain	etag:%22283602-5fd-3927e8b8de9c0%22	http://www.ascii-art.de/ascii/jkl/llama.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/llama.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:52	1598/1598	---M--	200	added ('OK')	text/plain	etag:%22283603-63e-3b13df1cd0a80%22	http://www.ascii-art.de/ascii/jkl/lobster.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lobster.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:52	480/480	---M--	200	added ('OK')	text/plain	etag:%22283604-1e0-39c6cdd570280%22	http://www.ascii-art.de/ascii/jkl/lock.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lock.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:54	1758/1758	---M--	200	added ('OK')	text/plain	etag:%22283605-6de-3927e8b602300%22	http://www.ascii-art.de/ascii/jkl/lockheed.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lockheed.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:55	4917/4917	---M--	200	added ('OK')	text/plain	etag:%22283606-1335-3b03652dbefc0%22	http://www.ascii-art.de/ascii/jkl/logos.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/logos.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:55	744/744	---M--	200	added ('OK')	text/plain	etag:%22283607-2e8-395d17a23c500%22	http://www.ascii-art.de/ascii/jkl/look.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/look.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:22:56	526/526	---M--	200	added ('OK')	text/plain	etag:%22283608-20e-3927e89d36880%22	http://www.ascii-art.de/ascii/jkl/loon.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/loon.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:00	19077/19077	---M--	200	added ('OK')	text/plain	etag:%22283609-4a85-3b7d9da46ef00%22	http://www.ascii-art.de/ascii/jkl/lord_ofthe_rings.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lord_ofthe_rings.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:01	2504/2504	---M--	200	added ('OK')	text/plain	etag:%2228360a-9c8-3927e8a8a8380%22	http://www.ascii-art.de/ascii/jkl/lorry.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lorry.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:01	678/678	---M--	200	added ('OK')	text/plain	etag:%2228360b-2a6-3927e8977db00%22	http://www.ascii-art.de/ascii/jkl/lottery.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lottery.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:02	391/391	---M--	200	added ('OK')	text/plain	etag:%2228360c-187-3927e8b13d7c0%22	http://www.ascii-art.de/ascii/jkl/lotus.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lotus.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:04	2516/2516	---M--	200	added ('OK')	text/plain	etag:%2228360d-9d4-3927e891c4d80%22	http://www.ascii-art.de/ascii/jkl/lounge.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lounge.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:05	7971/7971	---M--	200	added ('OK')	text/plain	etag:%2228360e-1f23-395d17a424980%22	http://www.ascii-art.de/ascii/jkl/love.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/love.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:05	7474/7474	---M--	200	added ('OK')	text/plain	etag:%2228360f-1d32-3927e8b325c40%22	http://www.ascii-art.de/ascii/jkl/lovestory.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lovestory.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:06	823/823	---M--	200	added ('OK')	text/plain	etag:%22283610-337-3927e8855f040%22	http://www.ascii-art.de/ascii/jkl/lowliness.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lowliness.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:06	678/678	---M--	200	added ('OK')	text/plain	etag:%22283611-2a6-3927e8a2ef600%22	http://www.ascii-art.de/ascii/jkl/lsd.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lsd.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:08	44701/44701	---M--	200	added ('OK')	text/plain	etag:%22283612-ae9d-3a66f2779b400%22	http://www.ascii-art.de/ascii/jkl/lucas_arts.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lucas_arts.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:10	3351/3351	---M--	200	added ('OK')	text/plain	etag:%22283613-d17-3927e88376bc0%22	http://www.ascii-art.de/ascii/jkl/lucia.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lucia.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:10	1632/1632	---M--	200	added ('OK')	text/plain	etag:%22283614-660-3bc4a082e8440%22	http://www.ascii-art.de/ascii/jkl/luck.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/luck.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:13	1001/1001	---M--	200	added ('OK')	text/plain	etag:%22283615-3e9-3bc4a081f4200%22	http://www.ascii-art.de/ascii/jkl/lucky_luke.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lucky_luke.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:14	1070/1070	---M--	200	added ('OK')	text/plain	etag:%22283616-42e-3927e8ac78c80%22	http://www.ascii-art.de/ascii/jkl/luggage.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/luggage.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:14	691/691	---M--	200	added ('OK')	text/plain	etag:%22283617-2b3-3927e89c42640%22	http://www.ascii-art.de/ascii/jkl/lunar_lander.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lunar_lander.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:17	1721/1721	---M--	200	added ('OK')	text/plain	etag:%22283618-6b9-3927e8ab84a40%22	http://www.ascii-art.de/ascii/jkl/lunch.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lunch.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:18	1056/1056	---M--	200	added ('OK')	text/plain	etag:%22283619-420-3927e88d00240%22	http://www.ascii-art.de/ascii/jkl/lute.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lute.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:18	907/907	---M--	200	added ('OK')	text/plain	etag:%2228361a-38b-39530fe53b700%22	http://www.ascii-art.de/ascii/jkl/lynx.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lynx.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:20	652/652	---M--	200	added ('OK')	text/plain	etag:%2228361b-28c-3927e8a99c5c0%22	http://www.ascii-art.de/ascii/jkl/lyre.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/jkl/lyre.txt	(from http://www.ascii-art.de/ascii/index_jkl.shtml)
19:23:22	946/946	---M--	200	added ('OK')	text/plain	etag:%22865ecfed-3b2-3b3993f35f180%22	http://www.ascii-art.de/ascii/mno/mace.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/mace.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:22	162/162	---M--	200	added ('OK')	text/plain	etag:%22865ecfee-a2-3927ea6f8f4c0%22	http://www.ascii-art.de/ascii/mno/machine_gun.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/machine_gun.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:27	6452/6452	---M--	200	added ('OK')	text/plain	etag:%22865ecfef-1934-3bc4a087acf80%22	http://www.ascii-art.de/ascii/mno/macintosh.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/macintosh.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:28	3290/3290	---M--	200	added ('OK')	text/plain	etag:%22865ecff0-cda-395d17cf0eec0%22	http://www.ascii-art.de/ascii/mno/mad.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/mad.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:28	2017/2017	---M--	200	added ('OK')	text/plain	etag:%22865ecff1-7e1-39dd41456ea80%22	http://www.ascii-art.de/ascii/mno/madness.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/madness.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:33	4060/4060	---M--	200	added ('OK')	text/plain	etag:%22865ecff2-fdc-3bc4a086b8d40%22	http://www.ascii-art.de/ascii/mno/magazine_stand.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/magazine_stand.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:34	13039/13039	---M--	200	added ('OK')	text/plain	etag:%22865ecff4-32ef-3927e9404a940%22	http://www.ascii-art.de/ascii/mno/magic_roundabout.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/magic_roundabout.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:34	8245/8245	---M--	200	added ('OK')	text/plain	etag:%22865ecff5-2035-39cd062de5300%22	http://www.ascii-art.de/ascii/mno/magician.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/magician.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:39	2858/2858	---M--	200	added ('OK')	text/plain	etag:%22865ecff6-b2a-3927ea68e2500%22	http://www.ascii-art.de/ascii/mno/magnify.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/magnify.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:40	1522/1522	---M--	200	added ('OK')	text/plain	etag:%22865ecff7-5f2-39dae8433f580%22	http://www.ascii-art.de/ascii/mno/mail.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/mail.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
19:23:44	687/687	---M--	200	added ('OK')	text/plain	etag:%22865ecff8-2af-3927ea69d6740%22	http://www.ascii-art.de/ascii/mno/mailbomb.txt	H:/Ascii-Art.de/Ascii-Art.de/www.ascii-art.de/ascii/mno/mailbomb.txt	(from http://www.ascii-art.de/ascii/index_mno.shtml)
